"text";"favorited";"favoriteCount";"replyToSN";"created";"truncated";"replyToSID";"id";"replyToUID";"statusSource";"screenName";"retweetCount";"isRetweet";"retweeted";"longitude";"latitude"
"New startup idea: take Spotify, implement artificial intelligence &amp; the Internet of Things, and rewrite it in Python.";FALSE;0;NA;2018-04-20 21:47:26;FALSE;NA;"987447675284058112";NA;"<a href=\"http://cheapbotsdonequick.com\" rel=\"nofollow\">Cheap Bots, Done Quick!</a>";"nonsensestartup";0;FALSE;FALSE;NA;NA
"Chinese factories deploy AI to grow more than 6 billion roaches a year: In what sounds like… https://t.co/s3aBcWtbou";FALSE;0;NA;2018-04-20 21:47:12;FALSE;NA;"987447615812874240";NA;"<a href=\"http://www.google.com/\" rel=\"nofollow\">Google</a>";"ADASITS";0;FALSE;FALSE;NA;NA
"@lai @BKCHarvard @medialab One approach, which is also the UK Government's approach, is data #civictrusts. More her… https://t.co/TqaUFXft2O";FALSE;1;"lai";2018-04-20 21:47:11;TRUE;"987447040635559936";"987447613984145409";"211107152";"<a href=\"https://about.twitter.com/products/tweetdeck\" rel=\"nofollow\">TweetDeck</a>";"McDapper";0;FALSE;FALSE;NA;NA
"RT @paulinebjones: Amazon, Google, and Microsoft all want to dominate the business of providing artificial-intelligence services through cl…";FALSE;0;NA;2018-04-20 21:46:39;FALSE;NA;"987447477472321536";NA;"<a href=\"https://roundteam.co\" rel=\"nofollow\">RoundTeam</a>";"james_minter";1;TRUE;FALSE;NA;NA
"RT @juarezmojica: One machine to rule them all: A ‘Master Algorithm’ may emerge sooner than you think https://t.co/B1hvVQIxWP via @thenextw…";FALSE;0;NA;2018-04-20 21:46:28;FALSE;NA;"987447432505167873";NA;"<a href=\"http://twitter.com\" rel=\"nofollow\">Twitter Web Client</a>";"ehuesca";4;TRUE;FALSE;NA;NA
"RT @AndrewYNg: NYT quotes the high salaries of Pieter Abbeel (my former PhD student), Ian Goodfellow (former undergrad) and Ilya Sutskever…";FALSE;0;NA;2018-04-20 21:46:27;FALSE;NA;"987447429640355840";NA;"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>";"Dan_R87";93;TRUE;FALSE;NA;NA
"Chinese factories deploy AI to grow more than 6 billion roaches a year https://t.co/sRoWiQCOPY #startup #HaraSays";FALSE;0;NA;2018-04-20 21:46:24;FALSE;NA;"987447417841872896";NA;"<a href=\"https://ifttt.com\" rel=\"nofollow\">IFTTT</a>";"HarakataV";0;FALSE;FALSE;NA;NA
"RT @cubic_logic: Michael Jordan @UCBerkeley  Artificial Intelligence<U+200A>—<U+200A>The Revolution Hasn’t Happened Yet  #AI  #MachineLeaning 

https://t…";FALSE;0;NA;2018-04-20 21:46:05;FALSE;NA;"987447334706597889";NA;"<a href=\"http://google.com\" rel=\"nofollow\">pmedina name</a>";"pmedina";1;TRUE;FALSE;NA;NA
"Chinese factories deploy AI to grow more than 6 billion roaches a year https://t.co/qwHXWanK5p https://t.co/AL8oY4jYVo";FALSE;0;NA;2018-04-20 21:46:02;FALSE;NA;"987447323197366272";NA;"<a href=\"http://madestone.ru\" rel=\"nofollow\">TpiMix</a>";"medrankru";0;FALSE;FALSE;NA;NA
"Senior Software Engineer – Artificial Intelligence Java Platform https://t.co/YKh31Y7leg https://t.co/wHOPl6pw1N";FALSE;0;NA;2018-04-20 21:46:02;FALSE;NA;"987447322605842432";NA;"<a href=\"https://dlvrit.com/\" rel=\"nofollow\">dlvr.it</a>";"Hiring_NewYork";0;FALSE;FALSE;NA;NA
"#UCRAdvocate @JayObernolte meeting with @bournscollege graduate students at the Riverside Lab for Artificial Intell… https://t.co/LNwmdHXJd7";FALSE;0;NA;2018-04-20 21:45:57;TRUE;NA;"987447300979998720";NA;"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>";"UCRAdvocacy";0;FALSE;FALSE;NA;NA
"Artificial Intelligence — The Revolution Hasn’t Happened Yet https://t.co/uCYF9R14ag";FALSE;0;NA;2018-04-20 21:45:48;FALSE;NA;"987447266729512961";NA;"<a href=\"http://www.facebook.com/twitter\" rel=\"nofollow\">Facebook</a>";"david_enriquez";0;FALSE;FALSE;NA;NA
"RT @TheNextWeb: Chinese factories deploy AI to grow more than 6 billion roaches a year https://t.co/D4FtHr27lw";FALSE;0;NA;2018-04-20 21:45:43;FALSE;NA;"987447245569081344";NA;"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>";"DeseonWeb";7;TRUE;FALSE;NA;NA
"RT @james_jpeg: Ummm okay HOLD UP. Lil miquela’s account gets “hacked” by this girl Bermuda, the link in the bio is changed to a website (t…";FALSE;0;NA;2018-04-20 21:45:41;FALSE;NA;"987447236207427584";NA;"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>";"Suketchiihara";281;TRUE;FALSE;NA;NA
"RT @SNiinivaara: Helsinki’s #startup scene is thriving, especially in artificial intelligence, health and life sciences, and gaming, accord…";FALSE;0;NA;2018-04-20 21:45:39;FALSE;NA;"987447228007665664";NA;"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>";"Maxiimi";1;TRUE;FALSE;NA;NA
"Chinese factories deploy AI to grow more than 6 billion roaches a year https://t.co/TF6xCcaWiV https://t.co/5nzU7xWdoF";FALSE;0;NA;2018-04-20 21:45:33;FALSE;NA;"987447203785568256";NA;"<a href=\"https://ifttt.com\" rel=\"nofollow\">IFTTT</a>";"vanuatutech";0;FALSE;FALSE;NA;NA
"RT @Nadia__Rafiq: Artificial Intelligence In Banking Sector: Know About Its Extravagant Publicity

#ArtificialIntelligence #MachineLearning…";FALSE;0;NA;2018-04-20 21:45:32;FALSE;NA;"987447195816280064";NA;"<a href=\"https://www.google.com\" rel=\"nofollow\">rt_bot387</a>";"Tsundu_Mak";8;TRUE;FALSE;NA;NA
"Michael Jordan @UCBerkeley  Artificial Intelligence<U+200A>—<U+200A>The Revolution Hasn’t Happened Yet  #AI  #MachineLeaning 

https://t.co/5t7sGnRNm8";FALSE;0;NA;2018-04-20 21:45:31;FALSE;NA;"987447193404624898";NA;"<a href=\"http://twitter.com\" rel=\"nofollow\">Twitter Web Client</a>";"cubic_logic";1;FALSE;FALSE;NA;NA
"RT @dbrainio: AI needs to be at the service of deepening human relationships. It has a potential to customize and deepen the consumer exper…";FALSE;0;NA;2018-04-20 21:45:25;FALSE;NA;"987447166628179968";NA;"<a href=\"https://twitter.com/Melfoy72\" rel=\"nofollow\">Bot Melfoy72</a>";"Melfoy72";195;TRUE;FALSE;NA;NA
"Researchers teach #AI to think like #dogs and find out what they know about the world https://t.co/FquPREiCED via @Verge";FALSE;0;NA;2018-04-20 21:45:22;FALSE;NA;"987447155324542977";NA;"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>";"Nzaoui";0;FALSE;FALSE;NA;NA
"RT @TheNextWeb: Chinese factories deploy AI to grow more than 6 billion roaches a year https://t.co/D4FtHr27lw";FALSE;0;NA;2018-04-20 21:45:17;FALSE;NA;"987447132968796160";NA;"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>";"woolsockz";7;TRUE;FALSE;NA;NA
"Chinese factories deploy AI to grow more than 6 billion roaches a year https://t.co/u9r4Kh7mKr";FALSE;0;NA;2018-04-20 21:45:09;FALSE;NA;"987447100177879040";NA;"<a href=\"https://ifttt.com\" rel=\"nofollow\">IFTTT</a>";"SocialBizBrand";0;FALSE;FALSE;NA;NA
"Soft skills are least susceptible to artificial intelligence or robots. The U.S. is short 1.4 million professionals… https://t.co/zUVlAJra0C";FALSE;0;NA;2018-04-20 21:45:05;TRUE;NA;"987447082695954432";NA;"<a href=\"http://www.hootsuite.com\" rel=\"nofollow\">Hootsuite</a>";"HRStudioPodcast";0;FALSE;FALSE;NA;NA
"<ed><U+00A0><U+00BD><ed><U+00B1><U+0080> “The amount of money was borderline crazy” https://t.co/uZ7UikkDkY";FALSE;1;NA;2018-04-20 21:45:00;FALSE;NA;"987447064756981762";NA;"<a href=\"http://bufferapp.com\" rel=\"nofollow\">Buffer</a>";"kkestler";0;FALSE;FALSE;NA;NA
"RT @AndrewYNg: NYT quotes the high salaries of Pieter Abbeel (my former PhD student), Ian Goodfellow (former undergrad) and Ilya Sutskever…";FALSE;0;NA;2018-04-20 21:45:00;FALSE;NA;"987447064459137024";NA;"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>";"WaltherCarballo";93;TRUE;FALSE;NA;NA
"RT @AndrewYNg: NYT quotes the high salaries of Pieter Abbeel (my former PhD student), Ian Goodfellow (former undergrad) and Ilya Sutskever…";FALSE;0;NA;2018-04-20 21:44:59;FALSE;NA;"987447057769222144";NA;"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>";"sergioapuga";93;TRUE;FALSE;NA;NA
"RT @qunaieer: <U+0642><U+0648><U+0648><U+0642><U+0644> <U+0623><U+0637><U+0644><U+0642><U+062A> <U+0642><U+0628><U+0644> <U+0641><U+062A><U+0631><U+0629> <U+0645><U+062C><U+0645><U+0648><U+0639><U+0627><U+062A> <U+062A><U+0639><U+0644><U+064A><U+0645><U+064A><U+0629> <U+0639><U+0645><U+0644><U+064A><U+0629> <U+0644><U+0644><U+0630><U+0643><U+0627><U+0621> <U+0627><U+0644><U+0627><U+0635><U+0637><U+0646><U+0627><U+0639><U+064A> AIY (Do-it-yourself 
artificial intelligence)
<U+0647><U+0646><U+0627><U+0643> <U+0645><U+062C><U+0645><U+0648><U+0639><U+0629> <U+0644><U+0644><U+062A><U+0639><U+0631><U+0641>…";FALSE;0;NA;2018-04-20 21:44:47;FALSE;NA;"987447008142082048";NA;"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>";"abedmalik";11;TRUE;FALSE;NA;NA
"RT @MindShiftKQED: China wants to be the world leader in artificial intelligence by 2030. To get there, it's reinventing the way children a…";FALSE;0;NA;2018-04-20 21:44:46;FALSE;NA;"987447005491408896";NA;"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>";"kscottburgess";13;TRUE;FALSE;NA;NA
"Myndshft: Blockchain &lt;b&gt;Artificial Intelligence&lt;/b&gt; Healthcare Stack?: Myndshft is a… https://t.co/xGw82ZuIcW";FALSE;0;NA;2018-04-20 21:44:31;FALSE;NA;"987446941276569600";NA;"<a href=\"http://www.google.com/\" rel=\"nofollow\">Google</a>";"americearnmoney";0;FALSE;FALSE;NA;NA
"#robots  #artificialIntelligence #robotics #robotwars #sexbots Does humanity have a future? Was Hawking right about… https://t.co/o2gyqib0Wl";FALSE;0;NA;2018-04-20 21:44:23;TRUE;NA;"987446907520864257";NA;"<a href=\"https://www.socialjukebox.com\" rel=\"nofollow\">The Social Jukebox</a>";"AmazngStories";0;FALSE;FALSE;NA;NA
"Artificial intelligence: the game changer in financial services — P101 https://t.co/z7VxgqKPbf https://t.co/Kn0RrufnPR";FALSE;0;NA;2018-04-20 21:44:22;FALSE;NA;"987446906174541824";NA;"<a href=\"https://upflow.co\" rel=\"nofollow\">Upflow</a>";"mmendeza";0;FALSE;FALSE;NA;NA
"#robots  #artificialIntelligence #robotics #robotwars #sexbots Does humanity have a future? Was Hawking right about… https://t.co/ZoARncJGyE";FALSE;0;NA;2018-04-20 21:44:22;TRUE;NA;"987446905704714240";NA;"<a href=\"https://www.socialjukebox.com\" rel=\"nofollow\">The Social Jukebox</a>";"amazng99";0;FALSE;FALSE;NA;NA
"#robots #artificialIntelligence  #robotics #robotwars #sexbots Does humanity have a future? Was Hawking right about… https://t.co/yfLh759OEN";FALSE;0;NA;2018-04-20 21:44:21;TRUE;NA;"987446899614666752";NA;"<a href=\"https://www.socialjukebox.com\" rel=\"nofollow\">The Social Jukebox</a>";"AmazngAuthors";1;FALSE;FALSE;NA;NA
"Are you considering the impact of #AI on your industry's business models, processes, products and services? Here's… https://t.co/2XdnfzKvEq";FALSE;0;NA;2018-04-20 21:44:04;TRUE;NA;"987446829066477570";NA;"<a href=\"http://www.radian6.com\" rel=\"nofollow\">Radian6 -Social Media Management</a>";"wdayITtalk";0;FALSE;FALSE;NA;NA
"Chinese factories deploy AI to grow more than 6 billion roaches a year https://t.co/s84jSbAlxS https://t.co/kCpo6Epa4h";FALSE;0;NA;2018-04-20 21:44:02;FALSE;NA;"987446821759762432";NA;"<a href=\"https://dlvrit.com/\" rel=\"nofollow\">dlvr.it</a>";"GetCalCISO";0;FALSE;FALSE;NA;NA
"RT @TheNextWeb: Chinese factories deploy AI to grow more than 6 billion roaches a year https://t.co/D4FtHr27lw";FALSE;0;NA;2018-04-20 21:43:41;FALSE;NA;"987446730668040194";NA;"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>";"slunkboy";7;TRUE;FALSE;NA;NA
"RT @ai4allorg: For the first time, Stanford is offering a student-initiated course focused on the ethical implications of artificial intell…";FALSE;0;NA;2018-04-20 21:43:32;FALSE;NA;"987446693628203010";NA;"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>";"rosemariesays";5;TRUE;FALSE;NA;NA
"RT @bitrewards: <ed><U+00A0><U+00BD><ed><U+00B4><U+00A5>AI and E-Commerce: How Artificial Intelligence Is Revolutionizing the Sector — new article in our blog: https://t.co/F0GT4…";FALSE;0;NA;2018-04-20 21:43:22;FALSE;NA;"987446652117094401";NA;"<a href=\"http://twitter.com\" rel=\"nofollow\">Twitter Web Client</a>";"Alexa_SkyOd";506;TRUE;FALSE;NA;NA
"RT @Pets_AE: #RT @Strat_AI: McKinsey’s Predicts #AI Could Create Trillions Worth of Value... EVENTUALLY via @Strat_AI- 

               htt…";FALSE;0;NA;2018-04-20 21:43:20;FALSE;NA;"987446642919043073";NA;"<a href=\"http://twitter.com\" rel=\"nofollow\">Twitter Web Client</a>";"Analytics_COE";18;TRUE;FALSE;NA;NA
"RT @TheNextWeb: Chinese factories deploy AI to grow more than 6 billion roaches a year https://t.co/D4FtHr27lw";FALSE;0;NA;2018-04-20 21:43:14;FALSE;NA;"987446618038460417";NA;"<a href=\"http://www.twitterapp.com\" rel=\"nofollow\">Twitter Tech Info App Uni</a>";"juliangradinger";7;TRUE;FALSE;NA;NA
"Chinese factories deploy AI to grow more than 6 billion roaches a year: https://t.co/HPeoirFnp0";FALSE;0;NA;2018-04-20 21:43:14;FALSE;NA;"987446617350557696";NA;"<a href=\"https://ifttt.com\" rel=\"nofollow\">IFTTT</a>";"arrowsmith";0;FALSE;FALSE;NA;NA
"Chinese factories deploy AI to grow more than 6 billion roaches a year  https://t.co/RNPngQI43C";FALSE;0;NA;2018-04-20 21:43:14;FALSE;NA;"987446617031790592";NA;"<a href=\"https://zapier.com/\" rel=\"nofollow\">Zapier.com</a>";"WebMobApps1";0;FALSE;FALSE;NA;NA
"RT @cgledhill: The potential value of #AI by sector <ed><U+00A0><U+00BE><ed><U+00B4><U+0096><ed><U+00A0><U+00BD><ed><U+00B3><U+008A>

https://t.co/nCUN6IZTOR #fintech #banking #finserv https://t.co/DmvQuB0JpV";FALSE;0;NA;2018-04-20 21:43:12;FALSE;NA;"987446612292243456";NA;"<a href=\"http://semanticearth.com\" rel=\"nofollow\">Information Service Provider3</a>";"africa_active";15;TRUE;FALSE;NA;NA
"People first, technology second: Artificial Intelligence should be built upon an ethical foundation… https://t.co/GjvjgsZ8RA";FALSE;0;NA;2018-04-20 21:43:05;TRUE;NA;"987446581636009985";NA;"<a href=\"http://twitter.com\" rel=\"nofollow\">Twitter Web Client</a>";"marcusborba";0;FALSE;FALSE;NA;NA
"Here's how #AI will impact operational processes and customer experience in the #Hospitality industry. Download our… https://t.co/vb0W8lf5Ol";FALSE;0;NA;2018-04-20 21:43:04;TRUE;NA;"987446578813251585";NA;"<a href=\"https://statusbrew.com\" rel=\"nofollow\">Statusbrew</a>";"mitulmakadia";0;FALSE;FALSE;NA;NA
"RT @amywebb: Had a great conversation with @wdet @WDETSandra about our data, social media, and artificial intelligence. You can listen in h…";FALSE;0;NA;2018-04-20 21:42:44;FALSE;NA;"987446492389625856";NA;"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>";"GJNeher";5;TRUE;FALSE;NA;NA
"RT @qunaieer: <U+0647><U+0646><U+0627><U+0643> <U+0642><U+062A><U+0627><U+0644> <U+0634><U+062F><U+064A><U+062F> <U+0639><U+0644><U+0649> <U+0627><U+0644><U+0643><U+0641><U+0627><U+0621><U+0627><U+062A> <U+0627><U+0644><U+0645><U+0645><U+064A><U+0632><U+0629> <U+0641><U+064A> <U+0627><U+0644><U+0630><U+0643><U+0627><U+0621> <U+0627><U+0644><U+0627><U+0635><U+0637><U+0646><U+0627><U+0639><U+064A> <U+0644><U+0642><U+0644><U+062A><U+0647><U+0645><U+060C> <U+0644><U+0647><U+0630><U+0627> <U+062A><U+0635><U+0644> <U+0631><U+0648><U+0627><U+062A><U+0628><U+0647><U+0645> <U+0644><U+0623><U+0631><U+0642><U+0627><U+0645> <U+062E><U+064A><U+0627><U+0644><U+064A><U+0629>. <U+0627><U+0644><U+0643><U+0641><U+0627><U+0621><U+0627><U+062A> <U+0627><U+0644><U+062A><U+064A> <U+0639><U+0644><U+064A><U+0647><U+0627> <U+0647><U+0630><U+0627> <U+0627><U+0644><U+0637><U+0644><U+0628>…";FALSE;0;NA;2018-04-20 21:42:40;FALSE;NA;"987446475683778561";NA;"<a href=\"http://twitter.com/#!/download/ipad\" rel=\"nofollow\">Twitter for iPad</a>";"jaweedrashid";24;TRUE;FALSE;NA;NA
"RT @DSMeu: How do European countries support #Artificialintelligence? And how can they learn from each other?

This report gives a good ove…";FALSE;0;NA;2018-04-20 21:42:25;FALSE;NA;"987446414987980800";NA;"<a href=\"http://twitter.com\" rel=\"nofollow\">Twitter Web Client</a>";"Nellinson";40;TRUE;FALSE;NA;NA
"Chinese factories deploy AI to grow more than 6 billion roaches a year https://t.co/D4FtHr27lw";FALSE;9;NA;2018-04-20 21:42:18;FALSE;NA;"987446384637939713";NA;"<a href=\"http://www.socialflow.com\" rel=\"nofollow\">SocialFlow</a>";"TheNextWeb";7;FALSE;FALSE;NA;NA
"The Power of the Algorithms: Pedro Domingos on the Arms Race in Artificial Intelligence https://t.co/b3jpl3EXKt via @SPIEGELONLINE";FALSE;0;"heyjdey";2018-04-20 21:41:55;FALSE;"973750328024645632";"987446287262887936";"136881432";"<a href=\"http://twitter.com\" rel=\"nofollow\">Twitter Web Client</a>";"heyjdey";0;FALSE;FALSE;NA;NA
"RT @peter_szilagyi: Everyone accepts that top football players earn $25M for running around with a ball, but when the top AI researcher get…";FALSE;0;NA;2018-04-20 21:41:51;FALSE;NA;"987446269600763905";NA;"<a href=\"https://github.com/mariotaku/twidere/\" rel=\"nofollow\">Twidere for Android #7</a>";"jameschurchman";23;TRUE;FALSE;NA;NA
"RT @IainLJBrown: Artificial Intelligence: What Is It, and Why Are Companies Adopting It?

Read more here: https://t.co/YMUx9B9C57

#Artific…";FALSE;0;NA;2018-04-20 21:41:35;FALSE;NA;"987446204224057344";NA;"<a href=\"https://spences10.github.io\" rel=\"nofollow\">kirsti_alvarado</a>";"SanjayNursing";24;TRUE;FALSE;NA;NA
"A.I. Researchers Are Making More Than $1 Million, Even at a Nonprofit https://t.co/JCUwhLlfKa";FALSE;2;NA;2018-04-20 21:41:34;FALSE;NA;"987446197911769089";NA;"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>";"MMinevich";2;FALSE;FALSE;NA;NA
"RT @wef: In under 9 minutes. Learn more: https://t.co/DtPc0Ulojx https://t.co/CuqFrZzLuw";FALSE;0;NA;2018-04-20 21:40:49;FALSE;NA;"987446012087226368";NA;"<a href=\"http://twitter.com/#!/download/ipad\" rel=\"nofollow\">Twitter for iPad</a>";"digitalgypsie";126;TRUE;FALSE;NA;NA
"RT @IainLJBrown: Artificial Intelligence: What Is It, and Why Are Companies Adopting It?

Read more here: https://t.co/YMUx9B9C57

#Artific…";FALSE;0;NA;2018-04-20 21:40:40;FALSE;NA;"987445971419213824";NA;"<a href=\"https://dummysite.com\" rel=\"nofollow\">Karolyn.Cavanah</a>";"KarolynCavanah";24;TRUE;FALSE;NA;NA
"RT @ipfconline1: COOL!<ed><U+00A0><U+00BD><ed><U+00B1><U+0087>
Test Your Fake British or American Accent Online With This AI (made by @CambConsultants)

https://t.co/tXlLSJ6kN5 […";FALSE;0;NA;2018-04-20 21:40:39;FALSE;NA;"987445968172920833";NA;"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>";"SSXman2";17;TRUE;FALSE;NA;NA
"March of the robots: how artificial intelligence can enhance our lives https://t.co/ujyiz6VVg3 https://t.co/63dVsRE1a8";FALSE;0;NA;2018-04-20 21:40:33;FALSE;NA;"987445943816671232";NA;"<a href=\"https://upflow.co\" rel=\"nofollow\">Upflow</a>";"isreallysexy";0;FALSE;FALSE;NA;NA
"RT @ipfconline1: 6 Areas of #AI and #MachineLearning to Watch Closely

https://t.co/7FHijlbcdT   @NathanBenaich
#DeepLearning #BigData
Cc @…";FALSE;0;NA;2018-04-20 21:40:33;FALSE;NA;"987445943678070784";NA;"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>";"SSXman2";21;TRUE;FALSE;NA;NA
"RT @AdobeDocCloud: AI should solve real world problems, add efficiency, and uncover better answers. Adobe's David Parmenter shares his pers…";FALSE;0;NA;2018-04-20 21:40:18;FALSE;NA;"987445879601881088";NA;"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>";"wilkushintweets";249;TRUE;FALSE;NA;NA
"RT @Shuks_07: How #IoT and #ArtificialIntelligence is driving transformation of supply chains ! #DigitalTransformation #SupplyChain #Intern…";FALSE;0;NA;2018-04-20 21:40:14;FALSE;NA;"987445863147450368";NA;"<a href=\"http://twitter.com\" rel=\"nofollow\">Twitter Web Client</a>";"rajkamaliit";5;TRUE;FALSE;NA;NA
"RT @QuantaMagazine: The gaming world is fast becoming a realm ruled by AIs. As human champions of games like Chess and Go are being bested…";FALSE;0;NA;2018-04-20 21:40:09;FALSE;NA;"987445843581198337";NA;"<a href=\"http://twitter.com\" rel=\"nofollow\">Twitter Web Client</a>";"qK0FT3";14;TRUE;FALSE;NA;NA
"FOREX BLOG (2/5) - https://t.co/rCOenTcuI5
via blogging we publish our daily audnzd trading signals / trading resul… https://t.co/g79wKSvq9s";FALSE;0;NA;2018-04-20 21:40:07;TRUE;NA;"987445836643799040";NA;"<a href=\"http://twuffer.com\" rel=\"nofollow\">Twuffer</a>";"nfx_eu";0;FALSE;FALSE;NA;NA
"UC Irvine Health: Making colonoscopies ‘smarter’ with #artificialintelligence https://t.co/pDkM3wJXul";FALSE;0;NA;2018-04-20 21:40:04;FALSE;NA;"987445821984727045";NA;"<a href=\"http://www.hootsuite.com\" rel=\"nofollow\">Hootsuite</a>";"DavidLeeChoi";0;FALSE;FALSE;NA;NA
"RT @dbrainio: AI needs to be at the service of deepening human relationships. It has a potential to customize and deepen the consumer exper…";FALSE;0;NA;2018-04-20 21:39:54;FALSE;NA;"987445778720444416";NA;"<a href=\"http://twitter.com\" rel=\"nofollow\">Twitter Web Client</a>";"TheReal_MAXE_1g";195;TRUE;FALSE;NA;NA
"RT @ipfconline1: How Artificial Intelligence Will Speed Up Recruitment Processes

https://t.co/ugWDWda5bH    v/ @7wData
#AI #HR #BigData ht…";FALSE;0;NA;2018-04-20 21:39:48;FALSE;NA;"987445753906741248";NA;"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>";"SSXman2";7;TRUE;FALSE;NA;NA
"AI to lead BlackRocks new active ETFs #Artificial_Intelligence https://t.co/5hTsG3HVyb";FALSE;0;NA;2018-04-20 21:39:38;FALSE;NA;"987445712538537985";NA;"<a href=\"http://metalchirper.com\" rel=\"nofollow\">Metal Chirper</a>";"armaninspace";0;FALSE;FALSE;NA;NA
"RT @ai4allorg: For the first time, Stanford is offering a student-initiated course focused on the ethical implications of artificial intell…";FALSE;0;NA;2018-04-20 21:39:23;FALSE;NA;"987445649787498501";NA;"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>";"mbrendan1";5;TRUE;FALSE;NA;NA
"#RT @dbrainio: AI needs to be at the service of deepening human relationships. It has a potential to customize and… https://t.co/V1VowtN44k";FALSE;0;NA;2018-04-20 21:39:21;TRUE;NA;"987445639922573312";NA;"<a href=\"https://ifttt.com\" rel=\"nofollow\">IFTTT</a>";"BiogreenSci";0;FALSE;FALSE;NA;NA
"RT @ylecun: OpenAI pay scale revealed. https://t.co/wEk3uLVKPZ";FALSE;0;NA;2018-04-20 21:39:01;FALSE;NA;"987445556762103808";NA;"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>";"ChabertAntoine";95;TRUE;FALSE;NA;NA
"Artificial intelligence: the game changer in financial services — P101 https://t.co/Ga8o758Yon https://t.co/Es4Rau9b0T";FALSE;0;NA;2018-04-20 21:38:59;FALSE;NA;"987445548545388544";NA;"<a href=\"https://upflow.co\" rel=\"nofollow\">Upflow</a>";"Mhasitkar";0;FALSE;FALSE;NA;NA
"RT @cgledhill: The potential value of #AI by sector <ed><U+00A0><U+00BE><ed><U+00B4><U+0096><ed><U+00A0><U+00BD><ed><U+00B3><U+008A>

https://t.co/nCUN6IZTOR #fintech #banking #finserv https://t.co/DmvQuB0JpV";FALSE;0;NA;2018-04-20 21:38:52;FALSE;NA;"987445521664151552";NA;"<a href=\"http://twitter.com/#!/download/ipad\" rel=\"nofollow\">Twitter for iPad</a>";"srzjwalters";15;TRUE;FALSE;NA;NA
"RT @ylecun: OpenAI pay scale revealed. https://t.co/wEk3uLVKPZ";FALSE;0;NA;2018-04-20 21:38:51;FALSE;NA;"987445515662102529";NA;"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>";"ClaudioInClouds";95;TRUE;FALSE;NA;NA
