"text";"created";"screenName";"retweetCount";"isRetweet";"id"
"Nuestra energía se reunía cada noche  en el espacio a hacer el amor ...
Era inevitable sentir al pasar de los meses… https://t.co/QoElanbQ25";2018-04-08 23:36:53;"lulaweed";0;FALSE;"983126565302210561"
"Clinton Avent https://t.co/gCegrRIKaT";2018-04-08 23:36:53;"PayLocxHomage";0;FALSE;"983126564845113344"
"RT @NicolleDWallace: This is incredible. The audacity of Facebook is shocking: ‘You Are the Product’: Targeted by Cambridge Analytica on Fa…";2018-04-08 23:36:53;"russfish53";179;TRUE;"983126564790353920"
"RT @foxandfriends: When we signed up with Facebook they didn't say this platform was only for liberal views -@DiamondandSilk slam Faceboo…";2018-04-08 23:36:53;"BettyWO1966";2415;TRUE;"983126564664741888"
"RT @NamiKim_DogsSK: #SaveKoreanDogs our #SuccessStories 

We are in love with our family's newest addition (Luki). We named him Sohda afte…";2018-04-08 23:36:53;"LishaMosure";46;TRUE;"983126564408705024"
"https://t.co/j048mw6d3t";2018-04-08 23:36:53;"darionavax";0;FALSE;"983126564379545600"
"https://t.co/nwd1on8sw1";2018-04-08 23:36:53;"JoeCarswellJr";0;FALSE;"983126564060696576"
"Vitória também do Juvenil Feminino! Parabéns meninas e comissão técnica!

Esporte Clube Pinheiros https://t.co/7Ka4UQyEsU";2018-04-08 23:36:53;"ecphandebol";0;FALSE;"983126563943276545"
"RT @HEAVEN_OFC: Fam. Like and Comment 

LINK: https://t.co/Ogj0XIjIES

<ed><U+00A0><U+00BD><ed><U+00B3><U+00B8> @ABSCBN FB Post https://t.co/vzM1gF0aV7";2018-04-08 23:36:52;"kdramamomshie";1;TRUE;"983126563037200389"
"Facebook suspends another data analytics firm after CNBC discovers tactics like Cambridge Analytica https://t.co/jKlNvYoWMk";2018-04-08 23:36:52;"MuchScrolling";0;FALSE;"983126562949255168"
"RT @V_of_Europe: Facebook threatens Voice of Europe for criticising migration https://t.co/pq1o9e1dkj";2018-04-08 23:36:52;"PamelaHaskell7";1740;TRUE;"983126562944966662"
"https://t.co/PHK1WFEAyX";2018-04-08 23:36:52;"iae_s2";0;FALSE;"983126562198441984"
"https://t.co/HbKeqc6224";2018-04-08 23:36:52;"terrysphoto";0;FALSE;"983126562026422272"
"Our fifth Cinderella’s Closet is in the books.  Congratulations to our committee members for putting on a very succ… https://t.co/mUHKdpBjgy";2018-04-08 23:36:52;"jlpoughkeepsie";0;FALSE;"983126562018119682"
"RT @jihadwatchRS: Facebook bans historian for saying “Islam is not part of German history, but the defense against Islam” https://t.co/OjjH…";2018-04-08 23:36:52;"jeangalvanonly";69;TRUE;"983126561875480576"
"RT @DasLutas: Nota da ASFAP/BA sobre as recentes violações aos direitos dos presos.

** Solicitamos a Secretaria Estadual de Administração…";2018-04-08 23:36:52;"NaTransversal";2;TRUE;"983126561586114561"
"RT @Paluski01: Fala galera, AGORA É FINAL!!!! Abre o link abaixo e vota em mim(ANDRÉ) clicando na foto e me ajudem a ganhar essa disputa, l…";2018-04-08 23:36:52;"Zanardinii";4;TRUE;"983126561506447360"
"I posted a new video to Facebook https://t.co/4EX0oq5kds";2018-04-08 23:36:52;"wilpmoura";0;FALSE;"983126560772382720"
"https://t.co/IYWTpXyCXo";2018-04-08 23:36:52;"fabriciof97";0;FALSE;"983126560365477888"
"RT @moonsich: <U+C774><U+C7AC><U+C120><U+C528> <U+B538> <U+C774><U+C8FC><U+C601> <U+D398><U+BD81>
2012<U+B144> <U+B2F9><U+C2DC> <U+C544><U+BC84><U+C9C0><U+B97C> <U+AC15><U+C81C><U+C785><U+C6D0> <U+C2DC><U+D0A4><U+AE30> <U+C704><U+D574> <U+C544><U+BC84><U+C9C0> <U+AC15><U+C81C><U+C785><U+C6D0><U+AC74><U+C744> <U+AD6C><U+B450><U+B85C> <U+BA85><U+B839><U+D558><U+C154><U+C11C> <U+C758><U+C0AC><U+C640> <U+BD84><U+B2F9><U+BCF4><U+AC74><U+C18C><U+C7A5><U+C758> <U+B3D9><U+C758><U+B97C> <U+C5BB><U+C73C><U+B824> <U+D588><U+C744> <U+B54C>, <U+AC70><U+BD80><U+D588><U+B358> <U+B2F9><U+C2DC> <U+BD84><U+B2F9><U+BCF4><U+AC74><U+C18C><U+C7A5><U+C744> <U+B2E4><U+B978> <U+ACF3><U+C73C><U+B85C> <U+C790><U+B9AC><U+B97C> <U+C62E><U+AE30><U+AC8C> <U+D588><U+B358> <U+C810><U+C5D0>…";2018-04-08 23:36:52;"hoojoo72";8;TRUE;"983126559648198661"
"Full scan of my bodega illustration coming tomorrow!.
.
.
  #faneshafabre #art #illustration #drawing #photography… https://t.co/k1hlPVCqzJ";2018-04-08 23:36:52;"FaneshaFabre";0;FALSE;"983126559547641857"
"YOPAL, AQUÍ VAMOS!!! https://t.co/WBdPjVkgWb";2018-04-08 23:36:51;"ConcuerpoYmov";0;FALSE;"983126559165960192"
"RT @usacsmret: Two Trump-Supporting Black Women Reportedly Deemed &amp;#8216;Unsafe to Community&amp;#8217; by Facebook https://t.co/oWdwSNtRGO";2018-04-08 23:36:51;"Barbara72468224";12;TRUE;"983126558943694848"
"https://t.co/JRM177fK5D";2018-04-08 23:36:51;"RichSyndicat";0;FALSE;"983126558859780096"
"RT @sammontgomery: Facebook vs Twitter https://t.co/wRwWP5ok0K";2018-04-08 23:36:51;"mnoellewilliams";92;TRUE;"983126558725541888"
"RT @mhonividente: LIBRA. Semana de estar preparando ya los cambios en tu vida personal o comenzar una nueva etapa de tu vida de pareja  rec…";2018-04-08 23:36:51;"Dianakaren_";4;TRUE;"983126558641602562"
"https://t.co/l4qoFHGcwY";2018-04-08 23:36:51;"Klejane";0;FALSE;"983126557777629185"
"RT @obrienoia: tem facebook";2018-04-08 23:36:51;"ljoohxeon";999;TRUE;"983126557756715008"
"RT @michaelzimmer: My unpublished op-ed on #Facebook is one sentence long: 

“I’ve been studying Facebook and privacy for over 10 years, an…";2018-04-08 23:36:51;"sparkyfirepants";113;TRUE;"983126557681008640"
"Será que os gênios da lâmpada são tontos ou somos nós que não sabemos definir bem o que queremos? Triste o que vou… https://t.co/J4BMlDojDE";2018-04-08 23:36:51;"agustdiboy";0;FALSE;"983126557643460608"
"RT @wikileaks: Everytime you read the @Guardian, which been castigating Facebook over data collection, it covertly sends your data to 58 tr…";2018-04-08 23:36:51;"ComradeMcCarthy";2096;TRUE;"983126557383262208"
"https://t.co/6oBmhAwpTP";2018-04-08 23:36:51;"pietrocoxinha";0;FALSE;"983126557249163264"
"The list is full but you can still sign up on reserve. #Iwantoslam. Post it in The KMAC Poetry Slam event page. https://t.co/7Lpm07N2NN";2018-04-08 23:36:51;"Maxwellsounds";0;FALSE;"983126557148565504"
"The REAL breakup song. https://t.co/tZkNV65Vi6";2018-04-08 23:36:51;"BlacPhantom2";0;FALSE;"983126557131792384"
"https://t.co/rDoVknbiTn";2018-04-08 23:36:51;"vivitaloyola";0;FALSE;"983126556951433216"
"RT @CadeFoehner: ITS SUNDAY! First off Happy Lord’s day!Please don’t forget to watch @AmericanIdol tonight to see what I did to make Katy P…";2018-04-08 23:36:51;"nashaetuomey";14;TRUE;"983126556750090240"
"https://t.co/sxfVvaWbT9";2018-04-08 23:36:51;"carles1205";0;FALSE;"983126556083150848"
"RT @mchiaverano: [INFORME DE PRENSA] <ed><U+00A0><U+00BD><ed><U+00B3><U+0084> #TCPistaMOURAS

LLUVIA DE GLORIA:

Nota completa acá <ed><U+00A0><U+00BD><ed><U+00B1><U+0087>
https://t.co/Xff77gQ8bA

PRENSA: @mtintegralp…";2018-04-08 23:36:51;"1995BoedoSL";2;TRUE;"983126555974086657"
"So I’ve been napping on and off all day without really talking to anybody when I was awake. This guy proceeds to po… https://t.co/gl0l4j4VAH";2018-04-08 23:36:51;"arianaolalde97";0;FALSE;"983126555902840832"
"RT @Mark_Strate1: Fun Fact: Every 4 seconds a woman over 40 is divorcing and claiming her independence on Facebook. @absrdNEWS";2018-04-08 23:36:51;"absrdNEWS";2;TRUE;"983126555449704449"
"https://t.co/5raPrM34ju";2018-04-08 23:36:51;"WSDG";0;FALSE;"983126555248513024"
"Thanks to First Congregational Church of Chicopee, Ma. for joining us for a chilly evening.  Your ziti was deliciou… https://t.co/46bhIAQpIE";2018-04-08 23:36:51;"CathedralNight";0;FALSE;"983126555189800960"
"https://t.co/CRquW68XiS";2018-04-08 23:36:51;"yefrileander";0;FALSE;"983126555152011264"
"RT @TalismanJohnnyA: #ACDC #facebook Fan Page

https://t.co/Cpc1kuuond

#BonScott #Axl #AxlRose #GNR #GunsNRoses #AngusYoung #Hardrock #Bri…";2018-04-08 23:36:50;"TalismanJohnnyA";1;TRUE;"983126554531258368"
"https://t.co/W40wg8HUWf";2018-04-08 23:36:50;"permanent_lady";0;FALSE;"983126554451603456"
"https://t.co/cQAybZFlsN";2018-04-08 23:36:50;"vilsonol";0;FALSE;"983126554032173056"
"RT @mhonividente: LEO, Semana de estar muy preocupado por tu bienestar económico y decides ya tomar una decisión de adminístrate mas y ya p…";2018-04-08 23:36:50;"yosshi_pchk";6;TRUE;"983126553465901056"
"RT @DolarToday: ¡UNA JOYITA! Exconcejal chavista Richard Peñalver, pistolero del Puente Llaguno, pidió asilo en España #TeamHDP https://t.c…";2018-04-08 23:36:50;"A_Rodriguez_15";61;TRUE;"983126553297960960"
"https://t.co/HKakOBG8Mp";2018-04-08 23:36:50;"TarzanDuque";0;FALSE;"983126553075863553"
"https://t.co/pfNk2IIden";2018-04-08 23:36:50;"GullahGuySouth";0;FALSE;"983126553046536192"
"RT @mhonividente: ESCORPION. Semana de pensar en crecer mas en tu vida profesional y buscar nuevas oportunidades de trabajo pero recuerda q…";2018-04-08 23:36:50;"Dianakaren_";4;TRUE;"983126552467521537"
"RT @TM_SHINeeArg: [Instagram] 180408 Actualización de Downtown Dubai con @SHINee https://t.co/5OWV7kbL4A

Cr.: https://t.co/EIeJOFXonu | Ví…";2018-04-08 23:36:50;"Nightmare_grape";2;TRUE;"983126552425779200"
"Mi negrooo<ed><U+00A0><U+00BD><ed><U+00B8><U+008C><ed><U+00A0><U+00BD><ed><U+00B2><U+00AA><ed><U+00A0><U+00BD><ed><U+00B8><U+00A2> https://t.co/utJasw5pUP";2018-04-08 23:36:50;"Miluvelazco2";0;FALSE;"983126552367042560"
"https://t.co/TLwy6dxgeT";2018-04-08 23:36:50;"mustangjenny328";0;FALSE;"983126552190824449"
"Non si può comprendere il cardiopalma indescrivibile...brava Anna Trieste <ed><U+00A0><U+00BD><ed><U+00B8><U+0082> https://t.co/4jIWxV6omW";2018-04-08 23:36:50;"Giank_Russo";0;FALSE;"983126551242911744"
"https://t.co/EkjIwyqmJp";2018-04-08 23:36:49;"Prison_Talk";0;FALSE;"983126550806745088"
"https://t.co/ICQgkfa7ai";2018-04-08 23:36:49;"OmarSal02328023";0;FALSE;"983126550567628800"
"RT @ThaiPBS: <U+0E28><U+0E1E><U+0E17><U+0E35><U+0E48> 3 <U+0E14>.<U+0E0D>.<U+0E01><U+0E33><U+0E2B><U+0E07><U+0E31><U+0E19> <U+0E41><U+0E0B><U+0E48><U+0E25><U+0E35><U+0E49> <U+0E0B><U+0E35><U+0E2D><U+0E38><U+0E22><U+0E23><U+0E31><U+0E1A><U+0E2A><U+0E32><U+0E23><U+0E20><U+0E32><U+0E1E><U+0E27><U+0E48><U+0E32><U+0E2D><U+0E38><U+0E49><U+0E21><U+0E40><U+0E14><U+0E47><U+0E01><U+0E2B><U+0E0D><U+0E34><U+0E07><U+0E04><U+0E19><U+0E2B><U+0E19><U+0E36><U+0E48><U+0E07><U+0E41><U+0E25><U+0E30><U+0E43><U+0E0A><U+0E49><U+0E21><U+0E35><U+0E14><U+0E41><U+0E17><U+0E07><U+0E04><U+0E2D> <U+0E15><U+0E31><U+0E14><U+0E40><U+0E09><U+0E37><U+0E2D><U+0E19><U+0E40><U+0E19><U+0E37><U+0E49><U+0E2D><U+0E17><U+0E35><U+0E48><U+0E04><U+0E2D><U+0E44><U+0E1B><U+0E2B><U+0E19><U+0E36><U+0E48><U+0E07><U+0E01><U+0E49><U+0E2D><U+0E19>
.. <U+0E0A><U+0E21><U+0E2A><U+0E14> https://t.c…";2018-04-08 23:36:49;"realananyoch";716;TRUE;"983126550496227328"
"Retweeted Julio M Oliveira (@JMarcelo1000):

Contra todas as dificuldades, a Lava Jato avança. Se o STF já tivesse… https://t.co/hbOB7kEJAI";2018-04-08 23:36:49;"emenezes";0;FALSE;"983126549997150208"
"https://t.co/im6eOImmR9";2018-04-08 23:36:49;"carolynfields1";0;FALSE;"983126549942751235"
"RT @RealJamesWoods: I predict that @facebook will be studied in future business schools as the single greatest business catastrophe in Amer…";2018-04-08 23:36:49;"EmoryEverett2";5237;TRUE;"983126549800128512"
"RT @59hozer: Lütfen herkes sadece RT yaparak paylassin. 
#TümTürkiyeDuysun 
Eylül Bebek #ACIL Kalp Nakli Bekliyor 
Minik Eylül Ege Üniversi…";2018-04-08 23:36:49;"bielsa05";32;TRUE;"983126549460381697"
"RT @LilFiji216: when young thug said I feel like Facebook I felt that";2018-04-08 23:36:49;"danielaaa_f";1;TRUE;"983126549275774977"
"Here's the info I was just telling you about. 
Mel x 
His Royal Highness The Prince of Wales will touch down in the… https://t.co/aGJNwAosSh";2018-04-08 23:36:49;"TerritoryFM";0;FALSE;"983126549204369408"
"RT @dbongino: The social media totalitarians continue their disturbing leap into far-left radicalism. No non-conforming, non-liberal, voice…";2018-04-08 23:36:49;"Diehlscove";1207;TRUE;"983126549175128064"
"<U+0643><U+064E><U+0630><U+064E><U+0651><U+0628><U+064E><U+062A><U+0652> <U+0642><U+064E><U+0648><U+0652><U+0645><U+064F> <U+0644><U+064F><U+0648><U+0637><U+064D> <U+0627><U+0644><U+0652><U+0645><U+064F><U+0631><U+0652><U+0633><U+064E><U+0644><U+0650><U+064A><U+0646><U+064E> (160) <U+0625><U+0650><U+0630><U+0652> <U+0642><U+064E><U+0627><U+0644><U+064E> <U+0644><U+064E><U+0647><U+064F><U+0645><U+0652> <U+0623><U+064E><U+062E><U+064F><U+0648><U+0647><U+064F><U+0645><U+0652> <U+0644><U+064F><U+0648><U+0637><U+064C> <U+0623><U+064E><U+0644><U+064E><U+0627> <U+062A><U+064E><U+062A><U+064E><U+0651><U+0642><U+064F><U+0648><U+0646><U+064E> (161) <U+0625><U+0650><U+0646><U+0650><U+0651><U+064A> <U+0644><U+064E><U+0643><U+064F><U+0645><U+0652>… https://t.co/s0QW4HhIZq";2018-04-08 23:36:49;"sultanobiedat";0;FALSE;"983126549170966528"
"WrestleMania https://t.co/VxIHNoXkUL";2018-04-08 23:36:49;"JDean330";0;FALSE;"983126548990619648"
"https://t.co/yM5FldBC5F";2018-04-08 23:36:49;"me_say_so";0;FALSE;"983126548944482304"
"Pues no le quedó de otra, https://t.co/3MNoIVQCo2";2018-04-08 23:36:49;"ElPortalMx";0;FALSE;"983126548898168832"
"https://t.co/AAuaYmXRco";2018-04-08 23:36:49;"lucas_07ll";0;FALSE;"983126548839567361"
"Megapolis https://t.co/PbkgoSVVRE";2018-04-08 23:36:49;"musicapentatoni";0;FALSE;"983126548793516032"
"https://t.co/Ya5vlh1ZpT";2018-04-08 23:36:49;"jorantolin";0;FALSE;"983126548558569473"
"RT @AAbdelar_A: <U+0623><U+0634><U+0648><U+0641> <U+0648><U+0634><U+0643><U+0645> <U+0639><U+0644><U+064A> <U+062E><U+064A><U+0631>
<U+0623><U+064A><U+0645><U+0646> <U+0646><U+0648><U+0631> <U+0641><U+0635><U+0644><U+0646><U+064A> <U+0645><U+0646> <U+0642><U+0646><U+0627><U+0629> <U+0627><U+0644><U+0634><U+0631><U+0642>
<U+0623><U+0645><U+0633> <U+0623><U+0639><U+0644><U+0646> <U+0623><U+062D><U+0645><U+062F> <U+0645><U+0648><U+0633><U+0649> <U+0641><U+064A> <U+0628><U+0631><U+0646><U+0627><U+0645><U+062C><U+0647> <U+0639><U+0644><U+0649> <U+0642><U+0646><U+0627><U+0629> <U+0635><U+062F><U+0649> <U+0627><U+0644><U+0628><U+0644><U+062F> <U+0623><U+0646> <U+0623><U+064A><U+0645><U+0646> <U+0646><U+0648><U+0631> <U+0642><U+0627><U+0645> <U+0628><U+0625><U+0644><U+063A><U+0627><U+0621> <U+0628><U+0631><U+0646><U+0627>…";2018-04-08 23:36:49;"samykamaleldeen";1;TRUE;"983126548462129153"
"https://t.co/cZ2yzeP8Dy";2018-04-08 23:36:49;"samblues66";0;FALSE;"983126547627495424"
"<U+0E1D><U+0E32><U+0E01><U+0E1E><U+0E35><U+0E48><U+0E40><U+0E04><U+0E23><U+0E32><U+0E02><U+0E2D><U+0E07><U+0E1E><U+0E27><U+0E01><U+0E40><U+0E23><U+0E32><U+0E44><U+0E27><U+0E49><U+0E43><U+0E19><U+0E2D><U+0E49><U+0E2D><U+0E21><U+0E43><U+0E08><U+0E41><U+0E1F><U+0E19><U+0E46> MotoGP <U+0E17><U+0E38><U+0E01><U+0E04><U+0E19><U+0E43><U+0E19><U+0E44><U+0E17><U+0E22><U+0E14><U+0E49><U+0E27><U+0E22><U+0E19><U+0E30><U+0E04><U+0E23><U+0E31><U+0E0A><U+0E0A><U+0E0A> <U+0E23><U+0E31><U+0E01><U+0E1E><U+0E35><U+0E48><U+0E40><U+0E04><U+0E23><U+0E32><U+0E19><U+0E49><U+0E2D><U+0E22><U+0E46> <U+0E41><U+0E15><U+0E48><U+0E02><U+0E2D><U+0E43><U+0E2B><U+0E49><U+0E23><U+0E31><U+0E01><U+0E19><U+0E32><U+0E19><U+0E46><U+0E19><U+0E30><U+0E04><U+0E23><U+0E31><U+0E0A><U+0E0A><U+0E0A> <U+0E41><U+0E25><U+0E49><U+0E27><U+0E1E><U+0E35><U+0E48><U+0E40><U+0E04><U+0E23>… https://t.co/pKEIWwLbC7";2018-04-08 23:36:49;"Thananuwat";0;FALSE;"983126547266768897"
"RT @MashiRafael: Gracias a todos.<ed><U+00A0><U+00BD><ed><U+00B8><U+008A>
https://t.co/I0sOQqySEW";2018-04-08 23:36:49;"Magdale75606788";397;TRUE;"983126547195486208"
"https://t.co/wTpbGWFaHb";2018-04-08 23:36:49;"BluChipVideo";0;FALSE;"983126546872496128"
"Padi Sea Diving Seal training. https://t.co/ypEzCdR0xG";2018-04-08 23:36:49;"tiger501a";0;FALSE;"983126546847227904"
"Get your signs soon! Renslow4Rep......District 3!  Mine will be going up April 9th too! #District3 #LakeStation… https://t.co/E2IsV93WvC";2018-04-08 23:36:49;"4georgia5";0;FALSE;"983126546797027329"
"Regrann from @jermelhoward  -  Ok we are almost here... Trailer time... this movie is gonna be craaazyy,  my first… https://t.co/ptByAfZhP6";2018-04-08 23:36:48;"RealRebelBlack";0;FALSE;"983126546583048192"
"RT @giopabualan: They say I cant but I did <ed><U+00A0><U+00BD><ed><U+00B1><U+00A8><ed><U+00A0><U+00BC><ed><U+00BF><U+00BC><U+200D><ed><U+00A0><U+00BC><ed><U+00BE><U+0093> 

(The message is on facebook) 
Thank you <ed><U+00A0><U+00BD><ed><U+00B8><U+0085>

Getting special awards are so memorable. <ed><U+00A0><U+00BD><ed><U+00B1><U+008C><ed><U+00A0><U+00BC><ed><U+00BF><U+00BC>
At…";2018-04-08 23:36:48;"TEAM_FEU";1;TRUE;"983126545928568833"
"https://t.co/qNYUogP9Cb";2018-04-08 23:36:48;"hhmhilliard";0;FALSE;"983126545844744193"
"https://t.co/QSqDv3Iely";2018-04-08 23:36:48;"EbenezerNeto";0;FALSE;"983126545379323904"
"<U+0627><U+0644><U+0637><U+0641><U+0644><U+0647> <U+062C><U+0648><U+062F><U+064A> <U+062A><U+0647><U+0632> <U+0628><U+0643><U+0644><U+0645><U+0627><U+062A><U+0647><U+0627> <U+0648><U+062C><U+062F><U+0627><U+0646> <U+0627><U+0644><U+0639><U+0627><U+0644><U+0645>..

<U+062C><U+0648><U+062F><U+064A> <U+0646><U+062A><U+0627><U+062C> <U+0641><U+0643><U+0631> <U+0645><U+0642><U+0627><U+0648><U+0645> <U+0643><U+0631><U+0633><U+062A><U+0647> <U+0648><U+0627><U+0644><U+062F><U+062A><U+0647><U+0627> <U+062E><U+0644><U+0627><U+0644> <U+0633><U+0646><U+064A><U+0646> <U+0627><U+0644><U+0623><U+0633><U+0631>
<U+062C><U+0648><U+062F><U+064A> <U+0648><U+0648><U+0627><U+0644><U+062F><U+062A><U+0647><U+0627> <U+0645><U+062B><U+0627><U+0644> <U+0644><U+0644><U+0634><U+0639><U+0628>… https://t.co/XIrH3Qz9DM";2018-04-08 23:36:48;"jableh_1";0;FALSE;"983126545123360768"
"RT @rosiedoc666: <U+274C> #MissingPerson <U+274C>
James Laidlow known as Jimmy <ed><U+00A0><U+00BC><ed><U+00B6><U+0098>
5'7 medium build grey/white hair went from #Newburn area  6/9th March 20…";2018-04-08 23:36:48;"db778707e2a34d2";4;TRUE;"983126544758575104"
"https://t.co/L7Ongukozn";2018-04-08 23:36:48;"Panchokibobae";0;FALSE;"983126544661934080"
"https://t.co/ui5MqfnxAT";2018-04-08 23:36:48;"larimscarvalho";0;FALSE;"983126544397680640"
"Esta es la clase de persona que es lopez. Vale la pena recordar este momento con @JoseCardenas1 Opiniones https://t.co/aqNAOKKNCj";2018-04-08 23:36:48;"JesusMartinMx";0;FALSE;"983126544066396160"
"https://t.co/D11c5X9VUE";2018-04-08 23:36:48;"unrealtravis";0;FALSE;"983126543919611904"
"https://t.co/bw9ZvQX1D9";2018-04-08 23:36:48;"ZLlandel15";0;FALSE;"983126543911268352"
"<ed><U+00A0><U+00BD><ed><U+00B8><U+00B3><ed><U+00A0><U+00BD><ed><U+00B8><U+0082><ed><U+00A0><U+00BD><ed><U+00B8><U+008D> https://t.co/hCbPdwFyvk";2018-04-08 23:36:48;"lovelyesc";0;FALSE;"983126543567413248"
"https://t.co/TnAQnC8yRu";2018-04-08 23:36:48;"Radha_R17";0;FALSE;"983126543567175680"
"https://t.co/IhTcbajtSo";2018-04-08 23:36:48;"LADanceCentral";0;FALSE;"983126543059824640"
"RT @sportbible: He's been involved in the main event six times before but this year John Cena is sat at Wrestlemania with the fans <ed><U+00A0><U+00BD><ed><U+00B1><U+008F><ed><U+00A0><U+00BC><ed><U+00BF><U+00BC>

He's…";2018-04-08 23:36:48;"jordie_DCFC_";11;TRUE;"983126542967607296"
"Are these guys actually confessing how many people they have slept with to the entire church? Crazy. https://t.co/8wlR36cbuD";2018-04-08 23:36:48;"pastorcharlesc";0;FALSE;"983126542728515585"
"https://t.co/ytzGRojHyk";2018-04-08 23:36:48;"kenissonmelo";0;FALSE;"983126542707544065"
"https://t.co/zjd7PtcxQV";2018-04-08 23:36:48;"KeepYourTalk";0;FALSE;"983126542560710656"
"RT @realDailyWire: Facebook Deems Pro-Trump Diamond And Silk 'Unsafe To Community' https://t.co/L8GwDO3xTu";2018-04-08 23:36:47;"ricardomvet";148;TRUE;"983126542191661057"
"Please LIKE my fashion page @ https://t.co/xBIVjtB9SO";2018-04-08 23:36:47;"hanakomiyo";0;FALSE;"983126542132719616"
"Novos territórios https://t.co/PynUm1CM5g";2018-04-08 23:36:47;"musicapentatoni";0;FALSE;"983126542078435328"
"https://t.co/NP3gufRuMJ";2018-04-08 23:36:47;"lilkotk1";0;FALSE;"983126542053183488"
"https://t.co/Cw8mOuYmAo";2018-04-08 23:36:47;"jacojoubertxjx";0;FALSE;"983126541889654784"
"https://t.co/D3oJewuWD6";2018-04-08 23:36:47;"zionbrown";0;FALSE;"983126541822513153"
"This fcking facebook admins ruined our generation. Lol wtf were not all the same , fiction books also ruined their… https://t.co/nyIFcJlkZj";2018-04-08 23:36:47;"Sir_YosoMasyado";0;FALSE;"983126541608468480"
"RT @mhonividente: SAGITARIO. Semana de organizar tu vida y realizar tus objetivos laboral recuerda amigo de sagitario que estás en tu tiemp…";2018-04-08 23:36:47;"Dianakaren_";4;TRUE;"983126541532983296"
"https://t.co/SCNH9Bg9vZ";2018-04-08 23:36:47;"JeanClevis";0;FALSE;"983126540371267585"
"Uma das melhores propaganda de cerveja que um humano já produziu https://t.co/Xf7BZFKLUJ";2018-04-08 23:36:47;"pinheirojazz";0;FALSE;"983126540325216256"
"OMG <U+2764><U+FE0F><U+2764><U+FE0F><U+2764><U+FE0F><U+2764><U+FE0F> https://t.co/ie7iuy4nwQ";2018-04-08 23:36:47;"FarahMohamed512";0;FALSE;"983126540232912896"
"https://t.co/6JDaLHG9dC";2018-04-08 23:36:47;"tjkphotos";0;FALSE;"983126540002226177"
"RT @FoxNews: Cambridge Analytica whistleblower thinks Facebook data breach affected more users than reported https://t.co/HAAbSOQ5oZ";2018-04-08 23:36:47;"BarbaraLafranc2";197;TRUE;"983126539960225793"
"Apostolos Gonzalez https://t.co/rGd0G9deKX";2018-04-08 23:36:47;"frankdvorak";0;FALSE;"983126539029155841"
"Intraceuticals Mother’s Day Competition: TERMS &amp; CONDITIONS OF ENTRY https://t.co/ZbBW9Xd0ob";2018-04-08 23:36:47;"intraceuticals";0;FALSE;"983126539016392704"
"Happy girls <ed><U+00A0><U+00BD><ed><U+00B8><U+0080> https://t.co/3Ko8u076mS";2018-04-08 23:36:47;"ZinergyIntl";0;FALSE;"983126538781712384"
"https://t.co/QbEeEjmQEP";2018-04-08 23:36:47;"EraldoSilva11";0;FALSE;"983126538764865536"
"Painting Party: Tuesday at 3:30! It's time to paint the fellowship hall. If you're available, meet at the church th… https://t.co/WO2MgnfOAL";2018-04-08 23:36:47;"StThomasCville";0;FALSE;"983126538462908416"
"https://t.co/fVMTNTw32Z";2018-04-08 23:36:47;"LuisGames_YT";0;FALSE;"983126538379055104"
"RT @konekono_heya: <U+3010>#<U+732B><U+306E><U+8B72><U+6E21><U+4F1A><U+4E00><U+89A7>~2018<U+5E74>4<U+6708>14<U+65E5><U+3011>
<U+25CF>4<U+6708>14<U+65E5>(<U+571F>)
<U+5834><U+6240>:<U+6771><U+4EAC><U+90FD><U+677F><U+6A4B><U+533A><U+5357><U+5E38><U+76E4><U+53F0>1-14-9
<U+4F1A><U+5834>:<U+30A2><U+30CB><U+30DB><U+30B9>
<U+6642><U+9593>:9<U+6642>~16<U+6642><U+534A>
#<U+95A2><U+6771>·<U+732B><U+306E><U+8B72><U+6E21><U+4F1A>·4<U+6708>14<U+65E5>

#<U+8B72><U+6E21><U+4F1A> #<U+91CC><U+89AA><U+4F1A> #<U+91CC><U+89AA><U+52DF><U+96C6> #<U+732B>
<U+2731><U+8A73><U+7D30><U+279C>https://t…";2018-04-08 23:36:46;"MAKE_UP_MODERS";2;TRUE;"983126537917448192"
"https://t.co/RbD9gLzFi7";2018-04-08 23:36:46;"pablosimeiffern";0;FALSE;"983126537871544320"
"Yo merengues :v https://t.co/p93TAwFeaM";2018-04-08 23:36:46;"RichardSkwaffle";0;FALSE;"983126537460477952"
"https://t.co/KUvvr1mx13";2018-04-08 23:36:46;"RoqueMikel";0;FALSE;"983126536768442368"
"RT @RealJamesWoods: I predict that @facebook will be studied in future business schools as the single greatest business catastrophe in Amer…";2018-04-08 23:36:46;"dwofford63";5237;TRUE;"983126536684322816"
"RT @DolarToday: ¡MISIÓN CUMPLIDA! Venezuela se queda aislada #TeamHDP https://t.co/CCb4kEkEKm";2018-04-08 23:36:46;"CarlosAngel60";10;TRUE;"983126536499945472"
"https://t.co/G5M8RPbx3V";2018-04-08 23:36:46;"MrsRed_Bone17";0;FALSE;"983126536403472384"
"<ed><U+00A0><U+00BD><ed><U+00B8><U+0085><ed><U+00A0><U+00BD><ed><U+00B8><U+00A3><ed><U+00A0><U+00BD><ed><U+00B8><U+0092> https://t.co/cdGVt1eKan";2018-04-08 23:36:46;"prestameunalana";0;FALSE;"983126536390881280"
